time,type,amount
2017/1/3 21:00,RE,0.1
2017/1/3 21:00,SE,431.21
2017/1/3 21:05,RE,334
2017/1/3 21:05,SE,411.35
2017/1/3 21:10,RE,0.1
2017/1/3 21:10,SE,782.38
2017/1/3 21:15,SE,1864.61
2017/1/3 21:20,SE,808.95
2017/1/3 21:25,SE,452.92
2017/1/3 21:30,SE,541.3
2017/1/3 21:35,SE,261.73
2017/1/3 21:40,SE,977.06
2017/1/3 21:45,RE,24
2017/1/3 21:45,SE,1529.69
2017/1/3 21:50,RE,24
2017/1/3 21:50,SE,871.15
2017/1/3 21:55,RE,6.99
2017/1/3 21:55,SE,2205.87
2017/1/3 22:00,SE,431.26
2017/1/3 22:05,SE,491.47
2017/1/3 22:10,SE,918.57
2017/1/3 22:15,SE,572.2
2017/1/3 22:20,SE,230.31
2017/1/3 22:25,SE,450.73
2017/1/3 22:30,SE,387.64
2017/1/3 22:35,SE,372.91
2017/1/3 22:40,SE,488.99
2017/1/3 22:45,SE,659.77
2017/1/3 22:50,SE,303.9
2017/1/3 22:55,SE,1780.7
2017/1/3 23:00,SE,83.59
2017/1/3 23:05,SE,466.85
2017/1/3 23:10,SE,560.8
2017/1/3 23:15,SE,648.65
2017/1/3 23:20,RE,156
2017/1/3 23:20,SE,1131.9
2017/1/3 23:25,SE,138.99
2017/1/3 23:30,SE,297.86
2017/1/3 23:35,SE,781.06
2017/1/3 23:40,SE,207.4
2017/1/3 23:45,SE,429.98
2017/1/3 23:50,RE,360
2017/1/3 23:50,SE,136.43
2017/1/3 23:55,SE,366.04
2017/1/4 0:00,SE,1067.96
2017/1/4 0:10,SE,124.65
2017/1/4 0:15,SE,3476
2017/1/4 0:20,SE,139.79
2017/1/4 0:25,RE,167.26
2017/1/4 0:25,SE,177.61
2017/1/4 0:30,SE,638.67
2017/1/4 0:35,SE,333.31
2017/1/4 0:40,SE,485.78
2017/1/4 0:45,SE,46.9
2017/1/4 0:50,SE,121.93
2017/1/4 0:55,SE,39.63
2017/1/4 1:00,SE,262.6
2017/1/4 1:05,SE,87.07
2017/1/4 1:10,SE,362.09
2017/1/4 1:15,SE,57.89
2017/1/4 1:20,SE,174.58
2017/1/4 1:25,SE,62.75
2017/1/4 1:35,SE,325.38
2017/1/4 1:40,SE,689.21
2017/1/4 1:45,SE,10.36
2017/1/4 1:50,SE,99.11
2017/1/4 1:55,SE,1531.26
2017/1/4 2:05,SE,55.63
2017/1/4 2:10,SE,135.9
2017/1/4 2:20,SE,144.35
2017/1/4 2:25,SE,11.01
2017/1/4 2:30,SE,56.09
2017/1/4 2:35,SE,319.35
2017/1/4 2:40,SE,445.54
2017/1/4 2:45,SE,114.78
2017/1/4 2:50,SE,164.19
2017/1/4 2:55,SE,52.79
2017/1/4 3:00,SE,41.06
2017/1/4 3:05,SE,66.39
2017/1/4 3:15,RE,42
2017/1/4 3:20,SE,352.06
2017/1/4 3:25,SE,93.86
2017/1/4 3:35,SE,266.75
2017/1/4 3:40,SE,252.54
2017/1/4 3:45,SE,24.01
2017/1/4 3:50,SE,199.77
2017/1/4 3:55,SE,261.9
2017/1/4 4:00,SE,39.79
2017/1/4 4:05,SE,30.83
2017/1/4 4:10,SE,182
2017/1/4 4:15,SE,114.45
2017/1/4 4:20,SE,286.2
2017/1/4 4:25,SE,564.25
2017/1/4 4:35,SE,346.92
2017/1/4 4:40,SE,160.67
2017/1/4 4:45,SE,100.78
2017/1/4 4:50,SE,10.09
2017/1/4 4:55,SE,236.36
2017/1/4 5:00,SE,27.04
2017/1/4 5:05,SE,404.08
2017/1/4 5:10,SE,65.18
2017/1/4 5:20,SE,46.75
2017/1/4 5:25,SE,100.82
2017/1/4 5:30,SE,37.87
2017/1/4 5:35,SE,80.81
2017/1/4 5:40,SE,19.09
2017/1/4 5:45,SE,12.27
2017/1/4 5:50,SE,181.24
2017/1/4 6:00,SE,246.15
2017/1/4 6:05,SE,76.31
2017/1/4 6:10,SE,11.02
2017/1/4 6:15,SE,40.07
2017/1/4 6:20,SE,321.12
2017/1/4 6:30,SE,90.47
2017/1/4 6:35,SE,98.8
2017/1/4 6:45,SE,117.52
2017/1/4 6:50,SE,49.57
2017/1/4 6:55,SE,149.64
2017/1/4 7:00,SE,177.33
2017/1/4 7:05,SE,260.71
2017/1/4 7:10,SE,703.04
2017/1/4 7:15,SE,140.17
2017/1/4 7:25,SE,337.68
2017/1/4 7:35,SE,31.56
2017/1/4 7:40,SE,169.75
2017/1/4 7:45,SE,266.1
2017/1/4 7:50,SE,32.96
2017/1/4 7:55,SE,59.85
2017/1/4 8:00,SE,48.09
2017/1/4 8:05,SE,311.76
2017/1/4 8:10,SE,225.55
2017/1/4 8:15,SE,136.92
2017/1/4 8:20,SE,17.02
2017/1/4 8:25,SE,1564.68
2017/1/4 8:30,SE,170.27
2017/1/4 8:35,SE,87.61
2017/1/4 8:40,SE,17.02
2017/1/4 8:45,SE,46.08
2017/1/4 8:50,SE,27.46
2017/1/4 8:55,SE,59.3
2017/1/4 9:00,SE,218.88
2017/1/4 9:05,SE,792.73
2017/1/4 9:10,SE,98.02
2017/1/4 9:15,SE,322.09
2017/1/4 9:20,RE,88
2017/1/4 9:20,SE,621.8
2017/1/4 9:25,SE,577.87
2017/1/4 9:30,SE,575.88
2017/1/4 9:35,SE,292.63
2017/1/4 9:40,SE,116.29
2017/1/4 9:45,SE,312.07
2017/1/4 9:50,SE,791.64
2017/1/4 10:00,SE,343.95
2017/1/4 10:05,RE,20
2017/1/4 10:05,SE,147.51
2017/1/4 10:10,SE,360.66
2017/1/4 10:15,SE,857.57
2017/1/4 10:20,SE,255.73
2017/1/4 10:25,SE,190.89
2017/1/4 10:30,SE,601.68
2017/1/4 10:35,SE,560.58
2017/1/4 10:40,SE,346.12
2017/1/4 10:45,SE,321.59
2017/1/4 10:50,SE,432.68
2017/1/4 10:55,SE,1318.07
2017/1/4 11:00,SE,428.93
2017/1/4 11:05,SE,562.91
2017/1/4 11:10,SE,246.77
2017/1/4 11:15,SE,987.68
2017/1/4 11:20,SE,588.56
2017/1/4 11:25,SE,275.36
2017/1/4 11:30,SE,876.37
2017/1/4 11:35,SE,325.95
2017/1/4 11:40,SE,731.36
2017/1/4 11:45,SE,987.83
2017/1/4 11:50,SE,459.14
2017/1/4 11:55,RE,241
2017/1/4 11:55,SE,46.38
2017/1/4 12:00,SE,967.49
2017/1/4 12:05,SE,187.72
2017/1/4 12:10,SE,293.47
2017/1/4 12:15,SE,1242.87
2017/1/4 12:20,SE,177.84
2017/1/4 12:25,SE,329.46
2017/1/4 12:30,SE,24.24
2017/1/4 12:35,SE,110.68
2017/1/4 12:45,SE,302.78
2017/1/4 12:50,RE,74.7
2017/1/4 12:50,SE,349.12
2017/1/4 12:55,SE,592.8
2017/1/4 13:00,SE,435.98
2017/1/4 13:05,SE,137.89
2017/1/4 13:10,SE,24.24
2017/1/4 13:15,SE,173.77
2017/1/4 13:20,SE,652.73
2017/1/4 13:25,SE,1966.32
2017/1/4 13:30,SE,93.86
2017/1/4 13:35,SE,452.01
2017/1/4 13:40,SE,761.68
2017/1/4 13:45,SE,437.08
2017/1/4 13:50,SE,620.46
2017/1/4 13:55,SE,351.58
2017/1/4 14:00,SE,902.37
2017/1/4 14:05,SE,325.3
2017/1/4 14:10,SE,269.05
2017/1/4 14:15,SE,145.24
2017/1/4 14:20,SE,211.96
2017/1/4 14:25,SE,187.72
2017/1/4 14:30,SE,759.88
2017/1/4 14:35,SE,1059.89
2017/1/4 14:40,SE,387.28
2017/1/4 14:45,SE,550.12
2017/1/4 14:50,SE,462.18
2017/1/4 14:55,RE,146.1
2017/1/4 14:55,SE,815.23
2017/1/4 15:00,SE,1023.31
2017/1/4 15:05,SE,278.86
2017/1/4 15:10,SE,649.2
2017/1/4 15:15,SE,357.31
2017/1/4 15:20,RE,106
2017/1/4 15:20,SE,623.93
2017/1/4 15:25,SE,524.07
2017/1/4 15:30,SE,302.5
2017/1/4 15:35,SE,177.21
2017/1/4 15:40,SE,782.85
2017/1/4 15:45,SE,624.5
2017/1/4 15:50,SE,470.77
2017/1/4 15:55,SE,62.26
2017/1/4 16:00,SE,350.74
2017/1/4 16:05,SE,370.37
2017/1/4 16:10,SE,515.32
2017/1/4 16:15,SE,687.56
2017/1/4 16:20,SE,451.6
2017/1/4 16:25,SE,384
2017/1/4 16:30,SE,842.75
2017/1/4 16:35,SE,391.1
2017/1/4 16:40,SE,1745.5
2017/1/4 16:45,SE,338.73
2017/1/4 16:50,SE,838.81
2017/1/4 16:55,SE,237.85
2017/1/4 17:00,SE,666.08
2017/1/4 17:05,SE,22.34
2017/1/4 17:10,SE,391.48
2017/1/4 17:15,SE,302.91
2017/1/4 17:20,SE,528.49
2017/1/4 17:25,RE,99
2017/1/4 17:25,SE,377.57
2017/1/4 17:30,RE,176.65
2017/1/4 17:30,SE,287.73
2017/1/4 17:35,SE,456.4
2017/1/4 17:40,SE,315.04
2017/1/4 17:45,SE,416.33
2017/1/4 17:50,RE,470.01
2017/1/4 17:50,SE,737.31
2017/1/4 17:55,RE,624.6
2017/1/4 17:55,SE,390.86
2017/1/4 18:00,SE,335.03
2017/1/4 18:05,SE,211.75
2017/1/4 18:10,SE,369.63
2017/1/4 18:15,SE,126.46
2017/1/4 18:20,SE,578.84
2017/1/4 18:25,SE,2946.23
2017/1/4 18:30,SE,210.96
2017/1/4 18:35,SE,571.28
2017/1/4 18:40,SE,324.63
2017/1/4 18:45,SE,497.05
2017/1/4 18:50,SE,251.94
2017/1/4 18:55,SE,341.16
2017/1/4 19:00,SE,721.05
2017/1/4 19:05,SE,1084.56
2017/1/4 19:10,SE,402.89
2017/1/4 19:15,SE,559.27
2017/1/4 19:20,SE,1015.94
2017/1/4 19:25,SE,367.76
2017/1/4 19:30,SE,309.09
2017/1/4 19:35,SE,398.27
2017/1/4 19:40,SE,878.37
2017/1/4 19:45,SE,1812.53
2017/1/4 19:50,SE,732.83
2017/1/4 19:55,SE,430.38
2017/1/4 20:00,RE,151.3
2017/1/4 20:00,SE,5796.17
2017/1/4 20:05,SE,2253.56
2017/1/4 20:10,SE,333.96
2017/1/4 20:15,SE,318.2
2017/1/4 20:20,SE,104.11
2017/1/4 20:25,SE,621.93
2017/1/4 20:30,SE,686.2
2017/1/4 20:35,SE,353.62
2017/1/4 20:40,SE,151.22
2017/1/4 20:45,SE,243.52
2017/1/4 20:50,SE,2901.94
2017/1/4 21:00,SE,330.56
2017/1/4 21:05,SE,524.3
2017/1/4 21:10,RE,184
2017/1/4 21:10,SE,834.13
2017/1/4 21:15,RE,16.9
2017/1/4 21:15,SE,464.32
2017/1/4 21:20,SE,354.99
2017/1/4 21:25,SE,713.07
2017/1/4 21:30,SE,946.1
2017/1/4 21:35,SE,111.73
2017/1/4 21:40,SE,555.46
2017/1/4 21:45,SE,2234.93
2017/1/4 21:50,SE,276.56
2017/1/4 21:55,SE,766.85
2017/1/4 22:00,SE,493.77
2017/1/4 22:05,SE,353.79
2017/1/4 22:10,SE,829.24
2017/1/4 22:15,SE,678.4
2017/1/4 22:20,SE,528.58
2017/1/4 22:25,SE,2730.93
2017/1/4 22:30,SE,521.68
2017/1/4 22:35,SE,384.93
2017/1/4 22:40,SE,1311
2017/1/4 22:45,SE,400.41
2017/1/4 22:50,SE,748.28
2017/1/4 22:55,SE,9656.39
2017/1/4 23:00,RE,335
2017/1/4 23:00,SE,444.47
2017/1/4 23:05,RE,9.41
2017/1/4 23:05,SE,689.57
2017/1/4 23:10,SE,107.46
2017/1/4 23:15,SE,456.31
2017/1/4 23:20,SE,420.98
2017/1/4 23:25,RE,273
2017/1/4 23:25,SE,388.08
2017/1/4 23:30,SE,612.06
2017/1/4 23:35,SE,2135.66
2017/1/4 23:40,SE,33.62
2017/1/4 23:45,SE,5140.37
2017/1/4 23:50,SE,961.54
2017/1/4 23:55,SE,494.03
2017/1/5 0:00,SE,698.44
2017/1/5 0:05,SE,23.56
2017/1/5 0:10,SE,567.47
2017/1/5 0:15,SE,530.98
2017/1/5 0:20,SE,1268.07
2017/1/5 0:25,RE,190
2017/1/5 0:25,SE,52.94
2017/1/5 0:30,RE,578
2017/1/5 0:30,SE,1595.21
2017/1/5 0:35,RE,95
2017/1/5 0:35,SE,407.12
2017/1/5 0:40,RE,174
2017/1/5 0:40,SE,1319.74
2017/1/5 0:45,RE,95
2017/1/5 0:45,SE,236.5
2017/1/5 0:50,RE,95
2017/1/5 0:50,SE,1177.06
2017/1/5 0:55,RE,95
2017/1/5 1:00,SE,2153.77
2017/1/5 1:05,RE,231
2017/1/5 1:05,SE,4630.85
2017/1/5 1:10,RE,380
2017/1/5 1:10,SE,139.45
2017/1/5 1:15,RE,95
2017/1/5 1:15,SE,207.67
2017/1/5 1:20,SE,1875.52
2017/1/5 1:30,SE,93.86
2017/1/5 1:35,SE,118.56
2017/1/5 1:40,SE,251.77
2017/1/5 1:45,RE,7.44
2017/1/5 1:45,SE,316.4
2017/1/5 1:50,SE,673.82
2017/1/5 1:55,SE,473.48
2017/1/5 2:05,SE,112.38
2017/1/5 2:10,SE,216.8
2017/1/5 2:20,SE,115.31
2017/1/5 2:25,SE,126.86
2017/1/5 2:30,SE,2.94
2017/1/5 2:35,SE,105.98
2017/1/5 2:40,SE,10.28
2017/1/5 2:45,SE,25.02
2017/1/5 3:05,SE,511.13
2017/1/5 3:10,SE,93.86
2017/1/5 3:15,RE,10.01
2017/1/5 3:15,SE,576.25
2017/1/5 3:20,SE,293.83
2017/1/5 3:25,SE,186.53
2017/1/5 3:30,SE,161.47
2017/1/5 3:35,SE,118.5
2017/1/5 3:40,SE,6.81
2017/1/5 3:50,SE,6.6
2017/1/5 3:55,SE,319.17
2017/1/5 4:00,SE,175.62
2017/1/5 4:05,SE,69.38
2017/1/5 4:10,SE,221.8
2017/1/5 4:20,SE,68.17
2017/1/5 4:25,SE,432.81
2017/1/5 4:30,SE,183.51
2017/1/5 4:45,SE,47.69
2017/1/5 4:50,SE,1837.9
2017/1/5 4:55,RE,75
2017/1/5 5:00,SE,234.67
2017/1/5 5:05,SE,163.02
2017/1/5 5:10,SE,129.94
2017/1/5 5:15,SE,146.27
2017/1/5 5:25,SE,189.15
2017/1/5 5:30,SE,77.09
2017/1/5 5:35,SE,202.35
2017/1/5 5:40,SE,33.98
2017/1/5 5:45,SE,148.2
2017/1/5 5:50,SE,29.64
2017/1/5 5:55,RE,800
2017/1/5 5:55,SE,143.04
2017/1/5 6:10,SE,28.78
2017/1/5 6:20,SE,2.94
2017/1/5 6:25,SE,387.61
2017/1/5 6:30,SE,288.12
2017/1/5 6:35,SE,645.17
2017/1/5 6:45,SE,271.35
2017/1/5 6:55,SE,259.21
2017/1/5 7:00,SE,25.1
2017/1/5 7:05,SE,335.78
2017/1/5 7:10,SE,208.96
2017/1/5 7:15,SE,3.43
2017/1/5 7:20,SE,106.68
2017/1/5 7:25,RE,40
2017/1/5 7:25,SE,48.6
2017/1/5 7:30,SE,95.52
2017/1/5 7:35,SE,324.2
2017/1/5 7:40,SE,66.54
2017/1/5 7:45,SE,124.31
2017/1/5 7:50,SE,76.55
2017/1/5 7:55,SE,116.84
2017/1/5 8:10,SE,12
2017/1/5 8:15,SE,113.94
2017/1/5 8:20,SE,5.76
2017/1/5 8:25,SE,24.24
2017/1/5 8:30,SE,19.45
2017/1/5 8:35,SE,220.32
2017/1/5 8:40,SE,252.93
2017/1/5 8:45,SE,385.88
2017/1/5 8:50,SE,61.25
2017/1/5 8:55,SE,57.45
2017/1/5 9:00,SE,169.98
2017/1/5 9:05,SE,368.93
2017/1/5 9:10,SE,32.52
2017/1/5 9:15,SE,153.24
2017/1/5 9:20,SE,90.97
2017/1/5 9:25,SE,479.29
2017/1/5 9:30,SE,606.64
2017/1/5 9:35,SE,424.36
2017/1/5 9:40,SE,536.45
2017/1/5 9:45,SE,276.59
2017/1/5 9:50,SE,380.97
2017/1/5 9:55,SE,696.98
2017/1/5 10:00,SE,800.76
2017/1/5 10:05,SE,408.01
2017/1/5 10:10,SE,37.73
2017/1/5 10:15,SE,125.41
2017/1/5 10:20,SE,194.64
2017/1/5 10:25,SE,1504.3
2017/1/5 10:30,SE,717.73
2017/1/5 10:35,SE,378.93
2017/1/5 10:40,SE,245.6
2017/1/5 10:45,SE,508.04
2017/1/5 10:50,SE,953
2017/1/5 10:55,RE,41
2017/1/5 10:55,SE,433.94
2017/1/5 11:00,SE,95.84
2017/1/5 11:05,SE,242.26
2017/1/5 11:10,SE,535.5
2017/1/5 11:15,SE,333.39
2017/1/5 11:20,SE,224.83
2017/1/5 11:25,SE,467.72
2017/1/5 11:30,SE,703.27
2017/1/5 11:35,SE,523.84
2017/1/5 11:40,SE,462.08
2017/1/5 11:45,SE,228.68
2017/1/5 11:50,SE,672.87
2017/1/5 11:55,SE,290.87
2017/1/5 12:00,SE,347.33
2017/1/5 12:05,SE,873.48
2017/1/5 12:10,SE,93.86
2017/1/5 12:15,SE,665.68
2017/1/5 12:20,RE,82.5
2017/1/5 12:20,SE,120.41
2017/1/5 12:25,SE,254.44
2017/1/5 12:30,SE,93.86
2017/1/5 12:35,SE,501.9
2017/1/5 12:40,SE,34.51
2017/1/5 12:45,SE,93.86
2017/1/5 12:50,SE,363.78
2017/1/5 12:55,SE,447.42
2017/1/5 13:05,SE,211.96
2017/1/5 13:10,SE,187.72
2017/1/5 13:15,SE,228.23
2017/1/5 13:20,SE,1018.68
2017/1/5 13:25,RE,245.5
2017/1/5 13:25,SE,194.64
2017/1/5 13:30,SE,614.9
2017/1/5 13:35,SE,538.78
2017/1/5 13:40,SE,829.99
2017/1/5 13:45,SE,571.07
2017/1/5 13:50,SE,128
2017/1/5 13:55,SE,1500.82
2017/1/5 14:00,SE,695.96
2017/1/5 14:05,SE,440.07
2017/1/5 14:10,SE,93.86
2017/1/5 14:15,SE,93.86
2017/1/5 14:20,SE,249.96
2017/1/5 14:25,SE,93.86
2017/1/5 14:30,SE,276.02
2017/1/5 14:35,SE,407.61
2017/1/5 14:40,SE,942.85
2017/1/5 14:45,SE,460.21
2017/1/5 14:50,SE,816.08
2017/1/5 14:55,SE,421.51
2017/1/5 15:00,RE,230.4
2017/1/5 15:00,SE,493.2
2017/1/5 15:05,SE,141.81
2017/1/5 15:10,SE,536.48
2017/1/5 15:15,SE,613.88
2017/1/5 15:20,SE,150.7
2017/1/5 15:25,SE,228.23
2017/1/5 15:30,SE,389.46
2017/1/5 15:35,SE,93.86
2017/1/5 15:40,RE,74.85
2017/1/5 15:40,SE,407.27
2017/1/5 15:45,SE,1121.71
2017/1/5 15:50,SE,93.86
2017/1/5 15:55,SE,393.23
2017/1/5 16:00,SE,701.88
2017/1/5 16:05,RE,295.8
2017/1/5 16:05,SE,95.84
2017/1/5 16:10,SE,93.86
2017/1/5 16:15,SE,498.16
2017/1/5 16:20,SE,189.37
2017/1/5 16:25,SE,303.06
2017/1/5 16:30,RE,61.98
2017/1/5 16:30,SE,818.34
2017/1/5 16:35,SE,289.83
2017/1/5 16:40,SE,244.09
2017/1/5 16:45,SE,341.94
2017/1/5 16:50,SE,93.86
2017/1/5 16:55,SE,870.61
2017/1/5 17:00,SE,476.22
2017/1/5 17:05,SE,402.02
2017/1/5 17:10,SE,403.89
2017/1/5 17:15,SE,437.33
2017/1/5 17:20,SE,168.83
2017/1/5 17:25,RE,165.5
2017/1/5 17:25,SE,305.36
2017/1/5 17:30,SE,404.66
2017/1/5 17:35,SE,670.58
2017/1/5 17:40,SE,19.85
2017/1/5 17:45,SE,189.76
2017/1/5 17:50,SE,406.07
2017/1/5 17:55,SE,538.87
2017/1/5 18:00,SE,273.25
2017/1/5 18:05,SE,412.24
2017/1/5 18:10,SE,309.38
2017/1/5 18:15,SE,306.17
2017/1/5 18:20,SE,1022.46
2017/1/5 18:25,SE,508.61
2017/1/5 18:30,SE,121.28
2017/1/5 18:35,SE,1013.98
2017/1/5 18:40,SE,147.19
2017/1/5 18:45,RE,40
2017/1/5 18:45,SE,815.84
2017/1/5 18:50,SE,263.89
2017/1/5 18:55,SE,222.54
2017/1/5 19:00,SE,100.79
2017/1/5 19:05,SE,199.6
2017/1/5 19:10,SE,899.84
2017/1/5 19:15,SE,475.53
2017/1/5 19:20,SE,1983.15
2017/1/5 19:25,SE,299.57
2017/1/5 19:30,SE,686.88
2017/1/5 19:35,SE,369.78
2017/1/5 19:40,SE,311.06
2017/1/5 19:45,RE,36
2017/1/5 19:45,SE,356.94
2017/1/5 19:50,SE,302.12
2017/1/5 19:55,SE,753.31
2017/1/5 20:00,SE,406.79
2017/1/5 20:05,SE,486.09
2017/1/5 20:10,SE,516.84
2017/1/5 20:15,SE,508.28
2017/1/5 20:20,SE,129.53
2017/1/5 20:25,RE,82.3
2017/1/5 20:25,SE,187.72
2017/1/5 20:30,SE,858.7
2017/1/5 20:35,SE,1502.43
2017/1/5 20:40,SE,40.03
2017/1/5 20:45,SE,488.85
2017/1/5 20:50,RE,230
2017/1/5 20:50,SE,656.85
2017/1/5 20:55,SE,19.89
2017/1/5 21:00,SE,624.55
2017/1/5 21:05,SE,482.68
2017/1/5 21:10,SE,423.94
2017/1/5 21:15,SE,529.22
2017/1/5 21:20,SE,412.6
2017/1/5 21:25,SE,1045.95
2017/1/5 21:30,SE,1206.58
2017/1/5 21:35,RE,87.3
2017/1/5 21:35,SE,1243.99
2017/1/5 21:40,SE,308.19
2017/1/5 21:45,SE,303.22
2017/1/5 21:50,SE,783.82
2017/1/5 21:55,SE,313.92
2017/1/5 22:00,SE,977.86
2017/1/5 22:05,SE,1206.59
2017/1/5 22:10,RE,9.5
2017/1/5 22:10,SE,604.38
2017/1/5 22:15,RE,21.99
2017/1/5 22:15,SE,73.51
2017/1/5 22:20,SE,592.4
2017/1/5 22:25,SE,275.62
2017/1/5 22:30,SE,3599
2017/1/5 22:35,SE,399.68
2017/1/5 22:40,SE,1441.5
2017/1/5 22:45,SE,1040.91
2017/1/5 22:50,SE,3198.21
2017/1/5 22:55,RE,20.8
2017/1/5 22:55,SE,109.38
2017/1/5 23:00,SE,475.82
2017/1/5 23:05,SE,12057.11
2017/1/5 23:10,SE,362.6
2017/1/5 23:15,SE,605.45
2017/1/5 23:20,SE,2547.66
2017/1/5 23:25,SE,67.74
2017/1/5 23:30,SE,166.99
2017/1/5 23:35,SE,546.36
2017/1/5 23:40,SE,112.74
2017/1/5 23:45,RE,395
2017/1/5 23:45,SE,3570.4
2017/1/5 23:50,RE,43.25
2017/1/5 23:50,SE,293.8
2017/1/5 23:55,SE,780.27
2017/1/6 0:00,SE,782.47
2017/1/6 0:05,SE,573.9
2017/1/6 0:10,SE,605.24
2017/1/6 0:15,SE,203.83
2017/1/6 0:20,SE,162.34
2017/1/6 0:25,SE,52.32
2017/1/6 0:30,RE,243
2017/1/6 0:30,SE,330.27
2017/1/6 0:35,RE,62
2017/1/6 0:35,SE,264.1
2017/1/6 0:40,SE,343
2017/1/6 0:45,SE,487.49
2017/1/6 0:50,SE,835.16
2017/1/6 0:55,SE,47.2
2017/1/6 1:00,SE,75.03
2017/1/6 1:05,SE,33.18
2017/1/6 1:10,SE,369.4
2017/1/6 1:20,SE,181.78
2017/1/6 1:25,SE,278
2017/1/6 1:30,SE,314.2
2017/1/6 1:35,SE,23.46
2017/1/6 1:40,SE,428.65
2017/1/6 1:45,SE,28.65
2017/1/6 1:50,RE,66
2017/1/6 1:55,SE,41.57
2017/1/6 2:00,SE,93.86
2017/1/6 2:05,SE,39.68
2017/1/6 2:10,SE,44.77
2017/1/6 2:15,SE,41.5
2017/1/6 2:20,SE,300.73
2017/1/6 2:25,SE,346.08
2017/1/6 2:30,SE,45.94
2017/1/6 2:35,SE,175.68
2017/1/6 2:40,SE,119.29
2017/1/6 2:45,SE,253.07
2017/1/6 2:50,RE,1038.26
2017/1/6 2:50,SE,1038.26
2017/1/6 3:00,SE,66.72
2017/1/6 3:10,SE,57.3
2017/1/6 3:15,SE,22.24
2017/1/6 3:25,SE,299.72
2017/1/6 3:30,SE,26.28
2017/1/6 3:35,SE,141.06
2017/1/6 3:45,SE,9.17
2017/1/6 4:00,SE,7.29
2017/1/6 4:05,SE,947.7
2017/1/6 4:10,SE,30.54
2017/1/6 4:15,SE,36.84
2017/1/6 4:20,SE,47.01
2017/1/6 4:25,SE,190.18
2017/1/6 4:30,SE,48.31
2017/1/6 4:35,SE,1079.21
2017/1/6 4:40,SE,8.57
2017/1/6 4:45,SE,7.76
2017/1/6 4:50,SE,1140.87
2017/1/6 4:55,SE,34.58
2017/1/6 5:00,SE,204.27
2017/1/6 5:10,SE,78
2017/1/6 5:15,SE,21.02
2017/1/6 5:20,SE,40.25
2017/1/6 5:25,SE,27.58
2017/1/6 5:35,SE,177.84
2017/1/6 5:45,SE,195.6
2017/1/6 5:50,SE,152.15
2017/1/6 5:55,SE,0.05
2017/1/6 6:00,SE,59.02
2017/1/6 6:05,SE,159.63
2017/1/6 6:10,SE,117.57
2017/1/6 6:15,SE,28.48
2017/1/6 6:20,SE,238.57
2017/1/6 6:25,RE,95
2017/1/6 6:25,SE,169.92
2017/1/6 6:30,SE,6.98
2017/1/6 6:35,SE,111.46
2017/1/6 6:40,SE,29.31
2017/1/6 6:55,SE,60.5
2017/1/6 7:00,SE,73.55
2017/1/6 7:05,SE,461.61
2017/1/6 7:10,SE,84.77
2017/1/6 7:15,SE,7.76
2017/1/6 7:20,SE,348.65
2017/1/6 7:25,SE,190.2
2017/1/6 7:30,SE,838.68
2017/1/6 7:35,SE,250.1
2017/1/6 7:40,SE,36.56
2017/1/6 7:45,SE,120.8
2017/1/6 7:50,SE,142.32
2017/1/6 8:00,SE,148.18
2017/1/6 8:15,SE,29.16
2017/1/6 8:20,SE,618.52
2017/1/6 8:25,SE,269.44
2017/1/6 8:30,SE,261.82
2017/1/6 8:40,SE,172.12
2017/1/6 8:45,RE,56.7
2017/1/6 8:45,SE,363.3
2017/1/6 8:50,SE,42.45
2017/1/6 8:55,SE,45.23
2017/1/6 9:00,SE,506.06
2017/1/6 9:05,SE,128.34
2017/1/6 9:10,SE,258.14
2017/1/6 9:15,SE,314.01
2017/1/6 9:20,SE,332.97
2017/1/6 9:25,SE,184.7
2017/1/6 9:30,SE,1110.51
2017/1/6 9:35,SE,315.01
2017/1/6 9:40,SE,906.39
2017/1/6 9:45,SE,192.88
2017/1/6 9:50,SE,66.17
2017/1/6 9:55,SE,58.15
2017/1/6 10:00,SE,605.2
2017/1/6 10:05,SE,333.92
2017/1/6 10:10,SE,266.46
2017/1/6 10:15,SE,768.96
2017/1/6 10:20,SE,265.5
2017/1/6 10:25,SE,1498.69
2017/1/6 10:35,SE,488.6
2017/1/6 10:40,SE,376.49
2017/1/6 10:45,RE,103.5
2017/1/6 10:45,SE,122.46
2017/1/6 10:50,SE,187.72
2017/1/6 10:55,SE,189.7
2017/1/6 11:00,SE,673.67
2017/1/6 11:05,SE,432.51
2017/1/6 11:10,SE,173.89
2017/1/6 11:15,SE,539.72
2017/1/6 11:20,SE,134.27
2017/1/6 11:25,SE,824.8
2017/1/6 11:30,SE,192.76
2017/1/6 11:35,SE,289.18
2017/1/6 11:40,SE,414.75
2017/1/6 11:45,SE,438.79
2017/1/6 11:50,SE,848.67
2017/1/6 11:55,SE,353.63
2017/1/6 12:00,SE,138.49
2017/1/6 12:10,RE,70.5
2017/1/6 12:10,SE,122.28
2017/1/6 12:20,SE,117.57
2017/1/6 12:25,SE,179.94
2017/1/6 12:30,SE,298.11
2017/1/6 12:35,SE,22.71
2017/1/6 12:40,SE,53.98
2017/1/6 12:45,SE,93.86
2017/1/6 12:50,SE,166.73
2017/1/6 12:55,SE,93.86
2017/1/6 13:00,SE,295.41
2017/1/6 13:05,SE,122.34
